apotheke,apotheke_plz,apotheke_stadt,name,bezeichnung,genetik,thc,cbd,preis_pro_gramm,verfuegbarkeit,produkt_url
Cannabis Taxi,73730,Esslingen,Cosmic MAC,Sinceritas Sativa Auris 27/1 CM,Hybrid Sativa Dominant,27%,1%,"6,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/sinceritas_sativa_auris_27_1_cm-cosmic_mac?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,MAC Deluxe,SUMO MDLX 27/1,Hybrid Indica Dominant,27%,<1%,"4,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/sumo_mdlx_27_1-mac_deluxe?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Legendary Bozy,Wellford Aquaponic 29/1 LBO,Hybrid Indica Dominant,29%,<1%,"5,55 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/wellford_aquaponic_29_1_lbo-legendary_bozy?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Banana Bonbon,Buuo 24/1 BBB,Hybrid,24%,1%,"4,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/buuo_24_1_bbb-banana_bonbon?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Cap Junky,enua 30/1 BC CA,Hybrid,30%,1%,"7,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/enua_30_1_bc_ca-cap_junky?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Black Pineapple,IMC THC30 T10,Hybrid,30%,1%,"5,75 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/imc_thc30_t10-black_pineapple?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Jet Fuel Funk,Remexian 30/1 JOI JFF,Indica,30%,<1%,"6,25 €/g",NEU,https://greenmedical.health/de/cannabis/flower/remexian_30_1_joi_jff-jet_fuel_funk?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Frosted Lemon Angel,Weeco 25/1,Hybrid Sativa Dominant,25%,<1%,"5,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/weeco-25-1-frosted-lemon-angel?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Froze,N!CE 17/1 FRZ,Hybrid Indica Dominant,17%,1%,"5,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/n_ce_17_1_frz-froze?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Wedding Crasher,N!CE 33/1 WCR,Hybrid Indica Dominant,33%,1%,"7,25 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/n_ce_33_1_wcr-wedding_crasher?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Sensi Double Kush,Wellford Aquaponic 24/1 SDK,Indica,24%,1%,"5,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/wellford_aquaponic_24_1_sdk-sensi_double_kush?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Cookies Kerosene Punch,Cannamedical Indica Forte DK,Hybrid Indica Dominant,24%,1%,"5,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_indica_forte_dk-cookies_kerosene_punch?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Moonbow 112 IX,Demecan Core Moonbow 27:1,Hybrid,25%,1%,"6,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/demecan_core_moonbow_27_1-moonbow_112_ix?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Girl Scout Cookies,N!CE 28/1 GSC,Hybrid,28%,1%,"5,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/n_ce_28_1_gsc-girl_scout_cookies?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Strawberry Cookies,Remexian 24/1 PRT SCK,Sativa,24%,<1%,"4,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/remexian_24_1_prt_sck-strawberry_cookies?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Cereal Milk,26/1 Amici CM,Hybrid Indica Dominant,26%,1%,"6,75 €/g",NEU,https://greenmedical.health/de/cannabis/flower/26_1_amici_cm-cereal_milk?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Cherry Mints,Luana 28/1 CM,Hybrid,28%,1%,"5,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/luana_28_1_cm-cherry_mints?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Garlic Budder,madrecan 27/1 GB9,Hybrid,27%,<1%,"4,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/madrecan_27_1_gb9-garlic_budder?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Mokum's Tulip,Remexian 27/1 PRT MTP,Hybrid Sativa Dominant,27%,1%,"5,75 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/remexian_27_1_prt_mtp-mokum_s_tulip?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Citrus Spritz,Remexian 30/1 PGF CIS,Hybrid,30%,<1%,"6,25 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/remexian_30_1_pgf_cis-citrus_spritz?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Mango Kush,aleph Amber 26/1,Indica,28%,<1%,"7,75 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/aleph-amber-26-1-mango-kush?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Tiger Cake,Khiron TC 30/1,Hybrid,30%,<1%,"7,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/khiron_tc_30_1-tiger_cake?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Siggis Holunderblüte,Siggis HBLT 22:01,Hybrid Indica Dominant,22%,1%,"8,95 €/g",NEU,https://greenmedical.health/de/cannabis/flower/siggis_hblt_22_01-siggis_holunderbluete?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Galaxy Walker OG,TILRAY THC25 Hybrid No.4,Hybrid,25%,1%,"5,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/tilray_thc25_hybrid_no_4_galaxy_walker-galaxy_walker_og?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Red Rozay,420 Evolution 27/1 CA RZY,Hybrid Indica Dominant,27%,1%,"7,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/420_evolution_27_1_ca_rzy-red_rozay?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Rainbow Cookies,Cannamedical CM 24/1,Hybrid,24%,1%,"5,25 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_cm_24_1-rainbow_cookies?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,8-Ball Kush,Materia 8BK 30/1,Hybrid Indica Dominant,30%,1%,"5,55 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/materia_8bk_30_1-8_ball_kush?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Noga,TIKUN Noga 27/1,Hybrid,27%,1%,"4,55 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/tikun_noga_27_1-noga?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Ghost Train Haze,Wellford Aquaponic 26/1 GTH,Hybrid Sativa Dominant,26%,1%,"6,75 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/wellford_aquaponic_26_1_gth-ghost_train_haze?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,LA Kush Cake,Cannabis flos 25/1 ES Ku.,Hybrid,25%,1%,"5,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/canify_cannabis_flos_25_1_es_ku_-la_kush_cake?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Flap Jacks,Cannabis flos 27/1 CDA Ku.,Hybrid Indica Dominant,27%,1%,"5,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannabis_flos_27_1_cda_ku_-flap_jacks?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Girl Scout Cookies x Mandarin Sunset,Drapalin 29/1 Cape Canaveral,Hybrid Indica Dominant,29%,1%,"6,75 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/drapalin_29_1_cape_canaveral-girl_scout_cookies_x_mandarin_sunset?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Grape Hubba Bubba,Remexian 33/1 CIV GHB,Hybrid Indica Dominant,33%,1%,"6,95 €/g",NEU,https://greenmedical.health/de/cannabis/flower/remexian_33_1_civ_ghb-grape_hubba_bubba?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,God Cherry Bud,Slouu 30/1 PS3 CA GCB,Hybrid,30%,1%,"5,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/slouu_30_1_ps3_ca_gcb-god_cherry_bud?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Sticky Bomb Liberty City,Coyote Valley 16/1 SBLI,Hybrid Indica Dominant,16%,1%,"3,75 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/coyote_valley_16_1_sbli-sticky_bomb_liberty_city?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Orange Velvet,Demecan Typ2 19:1,Hybrid,19%,<1%,"5,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/demecan_typ2_19_1-orange_velvet?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Pineapple Krush,Remexian 24/1 TCG,Hybrid,24%,1%,"4,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/remexian_24_1_tcg-pineapple_krush?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Cap Junky,TIKUN CAP J 31/1,Hybrid,31%,1%,"6,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/tikun_cap_j_31_1-cap_junky?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
Cannabis Taxi,73730,Esslingen,Crumbled Lime,TRUU GT 27/1,Sativa,26%,1%,"6,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/truu_gt_27_1-crumbled_lime?deliveryTarget=cGhhcm1hY3k6fDo1NjI3NWFhNC0yNGY2LTQ2YmQtYmVhZi1mOWJkYTIzNDlmYjM%3D#reviews
